,name,price,url,little_cat,big_cat,start_timestamp,shop,price_old
3097,"Гренки Фишка со вкусом сибирского холодца с хреном, 120г","73,99 ₽",/cat/400/p/grenki-fiska-so-vkusom-sibirskogo-holodca-s-hrenom-120g-3688000,Гренки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3098,"Гренки Фишка со вкусом говядины по-японски, 120г","67,99 ₽",/cat/400/p/grenki-fiska-so-vkusom-govadiny-po-aponski-120g-3688002,Гренки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3099,"Гренки Фишка со вкусом итальянской пиццы, 120г","73,99 ₽",/cat/400/p/grenki-fiska-so-vkusom-italanskoj-piccy-120g-3688061,Гренки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3100,"Гренки Крутоны Будешь? ржано-пшеничные со вкусом холодца и хрена, 100г","87,99 ₽",/cat/400/p/grenki-krutony-budes-rzano-psenicnye-so-vkusom-holodca-i-hrena-100g-3916635,Гренки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3101,"Гренки Фишка со вкусом альпийской сметаны с луком, 120г","75,99 ₽",/cat/400/p/grenki-fiska-so-vkusom-alpijskoj-smetany-s-lukom-120g-3687989,Гренки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3102,"Гренки Beerka Бородинские со вкусом чеснока и укропа со сметанным соусом, 60г","47,99 ₽",/cat/400/p/grenki-beerka-borodinskie-so-vkusom-cesnoka-i-ukropa-so-smetannym-sousom-60g-3421433,Гренки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3103,"Гренки Крутоны Будешь? ржано-пшеничные со вкусом сметаны и лука, 100г","87,99 ₽",/cat/400/p/grenki-krutony-budes-rzano-psenicnye-so-vkusom-smetany-i-luka-100g-3916636,Гренки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3104,"Гренки Волнистые сметана с зеленью, 75г","95,99 ₽",/cat/400/p/grenki-volnistye-smetana-s-zelenu-75g-4054767,Гренки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3105,"Гренки Волнистые со вкусом паприки, 75г","97,99 ₽",/cat/400/p/grenki-volnistye-so-vkusom-papriki-75g-3689061,Гренки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3106,"Баранки Семейка Озби с ванилью, 300г","72,99 ₽",/cat/380/p/baranki-semejka-ozbi-s-vanilu-300g-90325,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3107,"Сушки Семейка Озби ванильные, 200г","53,99 ₽",/cat/380/p/suski-semejka-ozbi-vanilnye-200g-10019,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3108,"Мини-сушки Семейка Озби с ванилью, 150г","49,99 ₽",/cat/380/p/mini-suski-semejka-ozbi-s-vanilu-150g-3474797,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3109,"Баранки Волжский Пекарь ванильные, 350г","59,99 ₽",/cat/380/p/baranki-volzskij-pekar-vanilnye-350g-3463749,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3110,"Мини-сушки Семейка Озби простые, 150г","55,99 ₽",/cat/380/p/mini-suski-semejka-ozbi-prostye-150g-3422689,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3111,"Баранки Волжский Пекарь Волжские горчичные, 500г","109,99 ₽",/cat/380/p/baranki-volzskij-pekar-volzskie-gorcicnye-500g-3696520,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3112,"Сушки Волжский Пекарь горчичные, 300г","55,99 ₽",/cat/380/p/suski-volzskij-pekar-gorcicnye-300g-3688523,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3113,"Сушки Ладожский малышок горчичные Зелёная Линия, 300г","61,99 ₽",/cat/349/p/suski-ladozskij-malysok-gorcicnye-zelenaa-linia-300g-4066393,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3114,"Сушки Семейка Озби Кроха с маком, 200г","51,99 ₽",/cat/380/p/suski-semejka-ozbi-kroha-s-makom-200g-48815,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3115,"Мини-сушки Семейка Озби с маком, 150г","55,99 ₽",/cat/380/p/mini-suski-semejka-ozbi-s-makom-150g-3422692,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3116,"Сушки Невская Сушка маковые, 275г","81,99 ₽",/cat/380/p/suski-nevskaa-suska-makovye-275g-29630,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3117,"Сушки Ладожский малышок с маком Зелёная Линия, 300г","85,99 ₽",/cat/349/p/suski-ladozskij-malysok-s-makom-zelenaa-linia-300g-4066395,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3118,"Баранки сахарные с маком из пшеничной муки высшего сорта Пр!ст, 350г","59,99 ₽",/cat/361/p/baranki-saharnye-s-makom-iz-psenicnoj-muki-vyssego-sorta-pr-st-350g-4123854,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3119,"Мини-сушки с маком Пр!ст, 350г","65,99 ₽",/cat/361/p/mini-suski-s-makom-pr-st-350g-3642967,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3120,"Баранки Каравай Оригинальные с маком, 300г","83,99 ₽",/cat/380/p/baranki-karavaj-originalnye-s-makom-300g-4132874,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3121,"Сушки Семейка Озби Кроха с маком на сорбите, 200г","67,99 ₽",/cat/380/p/suski-semejka-ozbi-kroha-s-makom-na-sorbite-200g-4235709,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3122,"Баранки сдобные из пшеничной муки высшего сорта Пр!ст, 350г","59,99 ₽",/cat/361/p/baranki-sdobnye-iz-psenicnoj-muki-vyssego-sorta-pr-st-350g-4123855,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3123,"Баранки Волжский Пекарь Волжские сдобные, 500г","93,99 ₽",/cat/380/p/baranki-volzskij-pekar-volzskie-sdobnye-500g-3696521,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3124,"Крендели Saltletts Классические с солью, 150г","69,99 ₽",/cat/380/p/krendeli-saltletts-klassiceskie-s-solu-150g-55849,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,"85,99 ₽"
3125,"Мини-крендели Lorenz Saltletts классические с солью, 60г","37,99 ₽",/cat/380/p/mini-krendeli-lorenz-saltletts-klassiceskie-s-solu-60g-4137411,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3126,"Мини-сушки Волжский Пекарь с солью, 180г","39,99 ₽",/cat/380/p/mini-suski-volzskij-pekar-s-solu-180g-3683622,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3127,"Мини-сушки Семейка Озби солёные, 150г","55,99 ₽",/cat/380/p/mini-suski-semejka-ozbi-solenye-150g-3422693,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3128,"Мини-сушки Семейка Озби глазированные, 150г","93,99 ₽",/cat/380/p/mini-suski-semejka-ozbi-glazirovannye-150g-3685213,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3129,"Сушки Семейка Озби Кроха простые, 200г","47,99 ₽",/cat/380/p/suski-semejka-ozbi-kroha-prostye-200g-48785,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3130,"Сушки Ладожский малышок простые Зелёная Линия, 300г","61,99 ₽",/cat/349/p/suski-ladozskij-malysok-prostye-zelenaa-linia-300g-4066394,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3131,"Сушки Семейка Озби Челночок, 200г","49,99 ₽",/cat/380/p/suski-semejka-ozbi-celnocok-200g-45296,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3132,"Тараллини Nina Farina классические, 180г","53,99 ₽",/cat/380/p/tarallini-nina-farina-klassiceskie-180g-3963489,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3133,"Мини-сушки простые Пр!ст, 350г","65,99 ₽",/cat/361/p/mini-suski-prostye-pr-st-350g-3642968,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3134,"Тараллини Nina Farina с чесноком, 180г","57,99 ₽",/cat/380/p/tarallini-nina-farina-s-cesnokom-180g-4073690,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3135,"Тараллини Nina Farina с томатом и ароматными травами, 180г","53,99 ₽",/cat/380/p/tarallini-nina-farina-s-tomatom-i-aromatnymi-travami-180g-4073689,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3136,"Сушки Волжский Пекарь простые, 300г","53,99 ₽",/cat/380/p/suski-volzskij-pekar-prostye-300g-3926729,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3137,"Мини-сушки Волжский Пекарь со вкусом лука и сметаны, 180г","41,99 ₽",/cat/380/p/mini-suski-volzskij-pekar-so-vkusom-luka-i-smetany-180g-3683621,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3138,"Сушки Невская Сушка Кронштадтские колечки со вкусом сметаны и лука, 80г","59,90 ₽",/cat/380/p/suski-nevskaa-suska-kronstadtskie-kolecki-so-vkusom-smetany-i-luka-80g-4217387,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3139,"Мини-сушки Волжский Пекарь Смаковница простые, 180г","49,99 ₽",/cat/380/p/mini-suski-volzskij-pekar-smakovnica-prostye-180g-3670982,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3140,"Сушки Семейка Озби Кроха цельнозерновые, 200г","54,99 ₽",/cat/380/p/suski-semejka-ozbi-kroha-celnozernovye-200g-4235711,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,"65,90 ₽"
3141,"Крендели Poppies Crakini, 300г","249,99 ₽",/cat/380/p/krendeli-poppies-crakini-300g-70533,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3142,"Сушки Невская Сушка Кронштадтские колечки с томатом и орегано, 80г","75,99 ₽",/cat/380/p/suski-nevskaa-suska-kronstadtskie-kolecki-s-tomatom-i-oregano-80g-4217385,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
3143,"Сушки Семейка Озби Кроха цельнозерновые льняные, 200г","65,99 ₽",/cat/380/p/suski-semejka-ozbi-kroha-celnozernovye-lnanye-200g-3994252,Сушки и баранки,"Чипсы, снеки, попкорн",1675639897,perekrestok,
