,name,price,price_old,url,little_cat,big_cat,start_timestamp,shop
831,"Батончик орехово-фруктовый Зелёная Линия кокос, 35г","34,99 ₽","39,99 ₽",/cat/349/p/batoncik-orehovo-fruktovyj-zelenaa-linia-kokos-35g-4043314,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
832,"Зефир Зелёная Линия Белёвский чёрная смородина, 250г","169,99 ₽",,/cat/349/p/zefir-zelenaa-linia-belevskij-cernaa-smorodina-250g-4107861,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
833,"Сухарики из пастилы Зелёная Линия Белёвские классические яблоко, 50г","69,90 ₽",,/cat/349/p/suhariki-iz-pastily-zelenaa-linia-belevskie-klassiceskie-abloko-50g-4104820,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
834,"Батончик орехово-фруктовый Зелёная Линия черника-яблоко, 35г","34,99 ₽","39,99 ₽",/cat/349/p/batoncik-orehovo-fruktovyj-zelenaa-linia-cernika-abloko-35g-4043313,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
835,"Конфета Зелёная Линия кокос протеиновая, 30г","49,99 ₽","69,90 ₽",/cat/349/p/konfeta-zelenaa-linia-kokos-proteinovaa-30g-4109733,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
836,"Сушки Зелёная Линия Ладожский малышок простые, 300г","57,99 ₽",,/cat/349/p/suski-zelenaa-linia-ladozskij-malysok-prostye-300g-4066394,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
837,"Конфета Зелёная Линия кешью протеиновая, 30г","49,99 ₽","69,90 ₽",/cat/349/p/konfeta-zelenaa-linia-kesu-proteinovaa-30g-4109732,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
838,"Сухарики Зелёная Линия Белевские с клюквой, 50г","69,90 ₽",,/cat/349/p/suhariki-zelenaa-linia-belevskie-s-klukvoj-50g-4104821,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
839,"Конфеты Зелёная линия кокосовые, 90г","99,99 ₽","134,99 ₽",/cat/349/p/konfety-zelenaa-linia-kokosovye-90g-4144518,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
840,"Сухарики из пастилы Зелёная Линия Белёвские черника, 50г","69,90 ₽",,/cat/349/p/suhariki-iz-pastily-zelenaa-linia-belevskie-cernika-50g-4104822,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
841,"Пастила Зелёная Линия Белёвская классическая без сахара, 100г","99,99 ₽","119,99 ₽",/cat/349/p/pastila-zelenaa-linia-belevskaa-klassiceskaa-bez-sahara-100g-4116134,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
842,"Конфета Зелёная Линия гречишная протеиновая, 30г","49,99 ₽","69,90 ₽",/cat/349/p/konfeta-zelenaa-linia-grecisnaa-proteinovaa-30g-4109731,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
843,"Семена тыквы Зелёная Линия очищенные , 150г","229,99 ₽",,/cat/349/p/semena-tykvy-zelenaa-linia-ocisennye-150g-4116888,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
844,"Соломка сладкая Зелёная Линия черная смородина, 150г","81,99 ₽",,/cat/349/p/solomka-sladkaa-zelenaa-linia-cernaa-smorodina-150g-4132872,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
845,"Сухари Зелёная Линия Московские, 300г","109,99 ₽",,/cat/349/p/suhari-zelenaa-linia-moskovskie-300g-4060976,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
846,"Конфеты Зелёная Линия кокосовые с кусочками манго, 90г","99,99 ₽","134,99 ₽",/cat/349/p/konfety-zelenaa-linia-kokosovye-s-kusockami-mango-90g-4144519,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
847,"Восточные сладости Зелёная Линия Чак-Чак с гречишным мёдом, 200г","199,99 ₽",,/cat/349/p/vostocnye-sladosti-zelenaa-linia-cak-cak-s-grecisnym-medom-200g-4181334,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
848,"Чипсы фруктовые Зелёная Линия яблочные, 25г","69,99 ₽",,/cat/349/p/cipsy-fruktovye-zelenaa-linia-ablocnye-25g-4132391,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
849,"Соломка сладкая Зелёная Линия брусника, 150г","81,99 ₽",,/cat/349/p/solomka-sladkaa-zelenaa-linia-brusnika-150g-4132873,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
850,"Пастила Зелёная Линия Белёвская без сахара черника, 100г","99,99 ₽","119,99 ₽",/cat/349/p/pastila-zelenaa-linia-belevskaa-bez-sahara-cernika-100g-4116136,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
851,"Пастила Зелёная Линия Белёвская без сахара клюква, 100г","99,99 ₽","119,99 ₽",/cat/349/p/pastila-zelenaa-linia-belevskaa-bez-sahara-klukva-100g-4116135,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
852,"Сухари Зелёная Линия Поляница с изюмом, 250г","77,99 ₽",,/cat/349/p/suhari-zelenaa-linia-polanica-s-izumom-250g-4060975,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
853,"Чипсы Зелёная Линия Овощной микс, 25г","79,90 ₽",,/cat/349/p/cipsy-zelenaa-linia-ovosnoj-miks-25g-4138469,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
854,"Сухари Зелёная Линия Кантуччи с арахисом и изюмом, 200г","97,99 ₽",,/cat/349/p/suhari-zelenaa-linia-kantucci-s-arahisom-i-izumom-200g-4074394,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
855,"Шоколад молочный Зелёная Линия Шоколад на Меду, 70г","179,99 ₽",,/cat/349/p/sokolad-molocnyj-zelenaa-linia-sokolad-na-medu-70g-4182943,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
856,"Ананас Зелёная Линия мякоть резанный, 140г","129,90 ₽",,/cat/349/p/ananas-zelenaa-linia-makot-rezannyj-140g-4082469,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
857,"Сушки Зелёная Линия Ладожский малышок с маком, 300г","85,99 ₽",,/cat/349/p/suski-zelenaa-linia-ladozskij-malysok-s-makom-300g-4066395,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
858,"Шоколад горький Зелёная Линия Шоколад на меду классический 70%, 70г","179,99 ₽",,/cat/349/p/sokolad-gorkij-zelenaa-linia-sokolad-na-medu-klassiceskij-70-70g-4182941,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
859,"Пастила Зелёная Линия Белёвская классическая яблоко, 180г","199,99 ₽",,/cat/349/p/pastila-zelenaa-linia-belevskaa-klassiceskaa-abloko-180g-4116165,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
860,"Сироп Зелёная Линия финиковый, 240г","229,99 ₽",,/cat/349/p/sirop-zelenaa-linia-finikovyj-240g-4038276,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
861,"Паста Зелёная Линия Урбеч из кокоса, 190г","219,99 ₽","269,99 ₽",/cat/349/p/pasta-zelenaa-linia-urbec-iz-kokosa-190g-4174788,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
862,"Маракуйя Зелёная Линия кусочки замороженная, 250г","299,00 ₽",,/cat/349/p/marakuja-zelenaa-linia-kusocki-zamorozennaa-250g-4094272,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
863,"Шоколад горький Зелёная Линия Шоколад на меду с апельсином 65%, 70г","179,99 ₽",,/cat/349/p/sokolad-gorkij-zelenaa-linia-sokolad-na-medu-s-apelsinom-65-70g-4182942,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
864,"Пастила Зелёная Линия Белёвская яблоко-чёрная смородина, 180г","199,99 ₽",,/cat/349/p/pastila-zelenaa-linia-belevskaa-abloko-cernaa-smorodina-180g-4116164,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
865,"Паста Зелёная Линия Урбеч ассорти из орехов, 190г","319,99 ₽","389,99 ₽",/cat/349/p/pasta-zelenaa-linia-urbec-assorti-iz-orehov-190g-4174681,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
866,"Манго Зелёная Линия кусочки замороженное, 250г","269,99 ₽",,/cat/349/p/mango-zelenaa-linia-kusocki-zamorozennoe-250g-4094271,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
867,"Сироп Зелёная Линия голубой агавы светлый, 240г","329,99 ₽",,/cat/349/p/sirop-zelenaa-linia-goluboj-agavy-svetlyj-240g-4038274,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
868,"Паста Зелёная Линия Урбеч из семян кунжута, 180г","219,99 ₽","289,99 ₽",/cat/349/p/pasta-zelenaa-linia-urbec-iz-seman-kunzuta-180g-4174784,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
869,"Паста Зелёная Линия из ядер кешью, 190г","299,99 ₽","389,99 ₽",/cat/349/p/pasta-zelenaa-linia-iz-ader-kesu-190g-4174180,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
870,"Сироп Зелёная Линия голубой агавы тёмный, 240г","319,99 ₽",,/cat/349/p/sirop-zelenaa-linia-goluboj-agavy-temnyj-240g-4038275,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
871,"Десерт сорбет Зелёная Линия Манго-груша замороженный, 75г","99,99 ₽","119,90 ₽",/cat/349/p/desert-sorbet-zelenaa-linia-mango-grusa-zamorozennyj-75g-4096149,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
872,"Десерт сорбет Зелёная Линия Малиновый замороженный, 75г","99,99 ₽","119,90 ₽",/cat/349/p/desert-sorbet-zelenaa-linia-malinovyj-zamorozennyj-75g-4096150,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
873,"Мороженое пломбир Зелёная Линия солёная карамель 15%, 75г","104,99 ₽",,/cat/349/p/morozenoe-plombir-zelenaa-linia-solenaa-karamel-15-75g-4096147,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
874,"Мороженое сливочное Зелёная Линия Мятное с брауни 10%, 75г","99,99 ₽","119,90 ₽",/cat/349/p/morozenoe-slivocnoe-zelenaa-linia-matnoe-s-brauni-10-75g-4096144,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
875,"Мороженое сливочное Зелёная Линия клубника со сливками 10%, 75г","99,99 ₽","119,90 ₽",/cat/349/p/morozenoe-slivocnoe-zelenaa-linia-klubnika-so-slivkami-10-75g-4096146,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
876,"Мороженое сливочное Зелёная Линия фисташковое 8%, 75г","99,99 ₽","119,90 ₽",/cat/349/p/morozenoe-slivocnoe-zelenaa-linia-fistaskovoe-8-75g-4096148,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
877,"Мороженое Зелёная Линия Мадагаскарская ваниль пломбир 14%, 75г","104,99 ₽",,/cat/349/p/morozenoe-zelenaa-linia-madagaskarskaa-vanil-plombir-14-75g-4210656,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
878,"Мороженое Зелёная Линия Соленая карамель с шоколадным трюфелем пломбир 15%, 300г","359,99 ₽",,/cat/349/p/morozenoe-zelenaa-linia-solenaa-karamel-s-sokoladnym-trufelem-plombir-15-300g-4210650,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
879,"Панна-котта Зелёная Линия манго-маракуйя-апельсин 4.2%, 160г","139,99 ₽",,/cat/349/p/panna-kotta-zelenaa-linia-mango-marakuja-apelsin-4-2-160g-3669116,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
880,"Мороженое Зелёная Линия Малиновый пирог с белым шоколадом пломбир 15%, 300г","359,99 ₽",,/cat/349/p/morozenoe-zelenaa-linia-malinovyj-pirog-s-belym-sokoladom-plombir-15-300g-4210655,Зелёная Линия,От Перекрёстка,1657052141,perekrestok
